date,developerResponse,review,rating,isEdited,userName,title,sentiment,,,,,
7/19/2018 18:31,,Like that it gives access to all my finances at once. Just what I needed,5,FALSE,Takako Hashizaki,Perfect,positive,,,,,
7/17/2018 10:58,,Love the way this app looks and works. It helps me track my spendings,5,FALSE,Jackson.VA,Great design and features,positive,,,,,
6/28/2018 20:29,,I'm a big fan of Pocket Guard app. It helps a lot in money tracking. Love the auto-categorization,5,FALSE,senmeristant,Review from a big fan,positive,,,,,
6/27/2018 7:09,,Surprised that family sharing is available for free in this app. Love how PocketGuard works for my finances,5,FALSE,Lorenza Vita,Nice app with many free features,positive,,,,,
6/15/2018 19:10,,Very well-organized and user-friendly app. Love the spending pie-chart and spending limits features,5,FALSE,Morrirr,Shipshape,positive,,,,,
5/28/2018 14:27,,I'm greateful to the devs who created this app and managers who still keep it free! Although I already upgdared to pro version cause it's cool,5,FALSE,Gracie_HarbuttoGN,Thanks!,positive,,,,,
5/1/2018 18:55,,I tried a few other apps but only PocketGuard made me feel secure. Lovethis app!,5,FALSE,lisaaalisaa,Solid application,positive,,,,,
3/17/2018 18:48,,"Flawless job, PocketGuard Team! You've made my life much easier. I appreciate that",5,FALSE,JasmineWilli$,Flawless job,positive,,,,,
2/27/2018 20:30,,I guess that I use this app more often than all my games on a telephone,5,FALSE,ajtorre974,Favourite one,neutral,,,,,
1/19/2018 11:18,,This app was made for people who like control everything. Like me) ,5,FALSE,_@RoseJordan,Best app for organized people,positive,,,,,
11/19/2017 12:53,,"So far this app has been everything I was expecting, very helpful",5,FALSE,Zeb 5 Cp,Perfect,positive,,,,,
11/2/2018 1:26,,The more I use it the better I like it.  And anytime I have an issue Stan helps me out.  Awesome customer service.,5,FALSE,reman85,Love it,positive,,,,,
9/10/2024 19:43,"{'id': 46707551, 'body': ""Hi there, thank you for such a great review. We're thrilled that you find PocketGuard helpful for budgeting. The whole team is constantly striving to add new features that enhance your  financial journey and your experience with the app!"", 'modified': '2024-09-13T10:20:21Z'}","Very helpful, and I enjoy using it. Worth the money to upgrade and get all the features.",4,FALSE,FreeMediaLover,Great!,positive,,,,,
1/25/2022 23:25,"{'id': 27697818, 'body': ""Hi Shawn! Sorry for the inconvenience. Some financial institutions don't allow us to build sustainable integration with our finance app and automate the current method of authentication, which results in the issue you're facing. This is simply a fallout of stricter authentication norms that provides better security at the expense of user experience. Feel free to contact your bank and ask them to cancel such restrictions for PocketGuard. Have a great day!\n"", 'modified': '2022-01-27T11:28:29Z'}",I love this app when my bank account stays connected but everyday I have to log back in and do a identity check for it to sync,3,FALSE,Shawnbonham,Very good app,positive,,,,,
10/23/2018 13:45,,Definitely one of the best thing I have ever done for myself and my family.,5,FALSE,<+>EliciaAa.Aba<+>,Awesome tool,positive,,,,,
10/19/2018 21:34,,I have been loving the app since I got it and it's definitely on the fanciest UI I have ever seen. Wonderful,5,FALSE,Mowery.1992,Fantastic UI,positive,,,,,
10/15/2018 13:30,,"Made our family budgeting super easy! Our appreciation, guys!",5,FALSE,Юлия Андреевнаa,Suitable for family budgeting,positive,,,,,
10/4/2018 10:26,,Discovered the hashtag feature and it's incredibly useful. How come I've missed it before?,5,FALSE,Александрoов,Awesome hashtags,positive,,,,,
9/9/2018 15:47,,Highly recommend! Excellent financial tool which helps me to track my money.,5,FALSE,Anna:Bana,Top App,positive,,,,,
8/28/2018 15:36,,Pocketguard Ñombined all the essentials features from other apps and put them into a nice interface.,5,FALSE,Kamila.Mar3,Best App,positive,,,,,
6/27/2018 19:11,,Tried many apps but this one is just perfect for taking care of my finances,5,FALSE,Rebecca-sher,Perfect for me,positive,,,,,
6/26/2018 16:52,,Splending functionality for a free app. Got all features one might need for money tracking,5,FALSE,Shout OP,Very nice app,positive,,,,,
6/15/2018 6:28,,Use PocketGuard daily to be in control of my spendings. Recommend,5,FALSE,Gina-Nami,Use it every day,positive,,,,,
6/10/2018 6:28,,Very simple and clear money management app. Has many awesome features that help me control my finance,5,FALSE,CB.Doroth,Love the app,positive,,,,,
6/7/2018 13:54,,Collects all my accounts in one place. Truly convenient for keeping track of my finance,5,FALSE,Kamerzystaaa,Love it!,positive,,,,,
5/28/2018 13:53,,Needs some improvements but nice app on the whole,5,FALSE,fuzer.,Nice on the whole,positive,,,,,
4/27/2018 17:16,,Allows me to track my finances and plan ahead.,5,FALSE,AmyJohnsonnn,I'll never get rid of it,neutral,,,,,
1/26/2018 12:36,,I like it. And recommended it to all my friends.,5,FALSE,Nicklevis,Highly recommend it,positive,,,,,
10/27/2017 20:13,,Its very smooth and perfect money tracking app with lots and easy options,5,FALSE,WwAndres,Very good app,positive,,,,,
10/27/2017 5:51,,It's the only thing the app lacks,5,FALSE,WiliamDLet,Do you have a web app?,neutral,,,,,
10/20/2018 5:08,,I am thrilled to have this app on my phone. This is the real thing! Superb usability comparing to some of other competitors.,5,FALSE,SM.Prokop,Really nice app,positive,,,,,
12/17/2023 21:01,"{'id': 40832386, 'body': ""Hi there! Sorry for the inconvenience! It's likely that you've encountered maintenance that we performed last weekend. The work has now been completed, and your accounts should sync correctly. If you are still experiencing any issues, please contact us at support@pocketguard.com. Hope for your understanding."", 'modified': '2023-12-21T18:00:37Z'}","Support is non existent, you pay 35 bucks a year to get crap support. Bank accounts don’t sync or have syncing problems. Just keep saying institutions under maintenance for weeks. What do we pay money for?",2,FALSE,foco69,Syncing issues,negative,,,,,
6/28/2020 18:18,"{'id': 16382848, 'body': 'Hi Justine! Sorry for the inconvenience. Please, contact us at support@pocketguard.com so we could check the aggregation of your bank accounts and send this case to our data aggregation provider for investigation. Hope for your understanding!', 'modified': '2020-07-03T10:40:39Z'}",A lot of my accounts have some type of error where they won’t sync up and bring up my balances anymore which is rendering this app useless but I can’t find anything comparable to keep all my bills in order,2,FALSE,e justine g,Account,negative,,,,,
10/4/2018 12:27,,I am looking forward to new updates!!!,5,FALSE,_костя,Great potential,neutral,,,,,
10/4/2018 8:47,,I am looking forward to new updates!!!,5,FALSE,Никита Солпин,Like it so much,neutral,,,,,
9/14/2018 2:05,,Tells me how much I can spend today without doubting!,5,FALSE,Eeloise!!May,The one i needed,positive,,,,,
6/11/2018 6:08,,"I sincerely recommend Pocket Guard to everybody who cares about their money, Helps to spend wisely and save money",5,FALSE,Han.T.Hen,Recommend it,positive,,,,,
5/24/2018 12:00,,Using this app for my business accounts and it works nice,5,FALSE,oo*Brandy*oo,Good for business,positive,,,,,
5/15/2018 2:40,,"I suggest to make PocketGuard a default app for all phones. Really, everyone who uses money will appreciate it",5,FALSE,baba001.,Go PocketGuard!,positive,,,,,
4/28/2018 17:05,,This app is a must for those who are looking to get a better grasp on their finances.,5,FALSE,Maxiinho,That's all I want,positive,,,,,
4/15/2018 18:28,,I had some troubles with understanding the app so I contacted their support manager and got all answers I wanted. You're great!,5,FALSE,Drew.Har_102,Great Support Team,positive,,,,,
3/17/2018 18:52,,I am still impressed with how this app helps me with family budgeting,5,FALSE,Zoe Del Toro,Impressed,positive,,,,,
3/8/2018 3:34,,"It has certain disadvantages but they don't really bother me as long as the app is free. Overall, not bad app.",5,FALSE,bavblueeyesl0ve,Not bad,positive,,,,,
1/20/2018 16:29,,Nice to have an information about your finance at one place. 5 stars to this app,5,FALSE,Rc_Coles,5 stars,positive,,,,,
12/28/2017 13:32,,Pocket Guard is one of the apps that I check daily. It's great for seeing all of my accounts in one place.,5,FALSE,Rcr de Neymar,Amazing,positive,,,,,
11/9/2017 9:03,,Had it for 10 days. Just got Plus plan. Easy to use. Works great. I like it so far...,5,FALSE,CSagel Burns,good for now,positive,,,,,
11/3/2017 20:20,,"On first use, I was confused. Now it's just a joy using it to keep track of my spending. Great job!",5,FALSE,Sharoncard,Excellent !,positive,,,,,
4/19/2019 1:20,"{'id': 8289168, 'body': 'Hi there! Could you please contact us at support@pocketguard.com? We need to know the email you used to sign up and the name of the account.', 'modified': '2019-04-19T13:32:28Z'}",1,5,FALSE,qwerty009162,Bit of glitch--one savings account I have is counted as negative...how do I change?,neutral,,,,,
7/19/2018 19:20,,Just started using the app but already like it,5,FALSE,Ayano Takahira,Looks promising,positive,,,,,
7/10/2018 18:18,,Excellent app for managing your personal finances. Tried several other apps but still with PocketGuard👍,5,FALSE,Hope.tgu**,Wow!,positive,,,,,
6/28/2018 3:35,,Covers all my needs though very simple and well-built app,5,FALSE,Gemma Torre,Top budgeting app,neutral,,,,,
6/17/2018 6:52,,"It's very important for me to take control of my money as it makes me more confident, and Pocketguard is an awesome tool for money management",5,FALSE,Brice Bosco,Loveit,positive,,,,,
6/16/2018 17:05,,"Easy to use, effective and user-friendly financial app. One of the best I ever used.",5,FALSE,trongkc,App #1 for money management,positive,,,,,
6/14/2018 3:42,,"The only account that failed to link was Acorns, not sure why. Nevertheless, the app is very helpful to me and I do like that it's free",5,FALSE,Beulah||||Gw,Nice app,positive,,,,,
6/11/2018 16:36,,"I really enjoy using this app, it makes me a better person with smarter financial moves",5,FALSE,Appleiss,Lovely ☺️,positive,,,,,
5/14/2021 3:15,"{'id': 22854219, 'body': 'Hi there! Sorry for the inconvenience. The issue has been resolved and you can purchase PocketGuard Plus subscription without any problems. In case, there would be still any troubles in purchasing PocketGuard Plus, please contact us at support@pocketguard.com and send the screenshot showing the received error. Have a great day!', 'modified': '2021-05-17T14:09:52Z'}",It has some cool features. Especially ones that I need to pay for. But I can’t because it complains of unknown product identifier. So basically it’s useless.,2,FALSE,numetheus76,Unknown product identifier,negative,,,,,
